"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","-113,211,000","-25.0"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","203,678,000","70.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","-92,079,000","-16.0"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","-31,056,000","(H)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","209,182,000","88.7"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","-420,669,000","-10.7"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","328,698,000","52.3"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","3,018,756,000","14.6"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","3,824,571,000","19.4"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","779,227,000","56.2"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","721,365,000","27.8"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)","63,297,000","19.2"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","658,069,000","30.1"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","110,554,000","32.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","39,371,000","10.7"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","2,612,726,000","2.7"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","553,000","(H)"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","377,554,000","8.1"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)","-24,247,000","-58.6"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","-114,941,000","-37.5"
"CENSUS","2022","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","11,674,188,000","7.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","NET GAIN: (1,000 TO 4,999 $)","785,000","12.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","NET GAIN: (10,000 TO 24,999 $)","5,021,000","11.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","NET GAIN: (25,000 TO 49,999 $)","6,845,000","8.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","NET GAIN: (5,000 TO 9,999 $)","1,562,000","12.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","NET GAIN: (50,000 OR MORE $)","229,583,000","5.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","NET GAIN","NET GAIN: (LESS THAN 1,000 $)","57,000","19.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - GAIN, MEASURED IN $","TOTAL","NOT SPECIFIED","243,853,000","5.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","NET LOSS: (1,000 TO 4,999 $)","1,856,000","13.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","NET LOSS: (10,000 TO 24,999 $)","15,977,000","5.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","NET LOSS: (25,000 TO 49,999 $)","15,874,000","6.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","NET LOSS: (5,000 TO 9,999 $)","5,872,000","10.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","NET LOSS: (50,000 OR MORE $)","60,415,000","8.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","NET LOSS","NET LOSS: (LESS THAN 1,000 $)","73,000","29.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - LOSS, MEASURED IN $","TOTAL","NOT SPECIFIED","100,066,000","6.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","-9,456,000","-42.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","-6,208,000","-90.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","9,032,000","28.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","11,883,000","41.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","1,546,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","11,548,000","21.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","36,862,000","4.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","18,534,000","30.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","38,084,000","0.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","2,644,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)","-7,362,000","-24.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","161,640,000","2.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","-6,954,000","-20.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","2,403,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)","-7,457,000","-14.0"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","-2,284,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","21,859,000","20.3"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","-7,330,000","-16.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","951,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","11,793,000","20.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)","-23,472,000","-26.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","-7,395,000","-24.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","160,098,000","2.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","-7,076,000","-19.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","5,697,000","74.5"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","-7,192,000","-13.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","-2,180,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","17,806,000","25.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","-7,027,000","-17.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","1,285,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","13,576,000","17.7"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","FARM SALES","FARM SALES: (LESS THAN 1,000 $)","-23,806,000","-26.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","1,052,000","72.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)","16,493,000","18.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)","-302,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)","93,365,000","5.6"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","8,849,000","81.1"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11191)","8,560,000","26.8"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)","289,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","-5,355,000","-13.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","-413,000","(H)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","9,573,000","18.4"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)"," (D)","(D)"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","-11,675,000","-51.2"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF OPERATIONS - NET INCOME, MEASURED IN $","TOTAL","NOT SPECIFIED","143,787,000","9.9"
"CENSUS","2022","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","INCOME, NET CASH FARM","INCOME, NET CASH FARM, OF PRODUCERS - LOSS, MEASURED IN $","NET LOSS","NET LOSS: (1,000 TO 4,999 $)","1,884,000","12.6"
